https://www.oddsportal.com/basketball/usa/nba/orlando-magic-detroit-pistons-2X6pKRDs/,Orlando Magic - Detroit Pistons 
https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-portland-trail-blazers-hMwS1pbD/,Phoenix Suns - Portland Trail Blazers 
https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-philadelphia-76ers-plj0BCm0/,Toronto Raptors - Philadelphia 76ers 
https://www.oddsportal.com/basketball/usa/nba/utah-jazz-charlotte-hornets-fRHAQTzE/,Utah Jazz - Charlotte Hornets 
https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-denver-nuggets-viLZOGa9/,Atlanta Hawks - Denver Nuggets 
https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-golden-state-warriors-QDQeDJ0c/,Charlotte Hornets - Golden State Warriors 
https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-sacramento-kings-KzQaCwG3/,Chicago Bulls - Sacramento Kings 
https://www.oddsportal.com/basketball/usa/nba/cleveland-cavaliers-oklahoma-city-thunder-Kz2i2ghd/,Cleveland Cavaliers - Oklahoma City Thunder 
https://www.oddsportal.com/basketball/usa/nba/los-angeles-lakers-miami-heat-hQHC9y0M/,Los Angeles Lakers - Miami Heat 
https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-phoenix-suns-EZI8AHpG/,Memphis Grizzlies - Phoenix Suns 
https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-boston-celtics-6Xcm3Zxj/,New Orleans Pelicans - Boston Celtics 
https://www.oddsportal.com/basketball/usa/nba/new-york-knicks-minnesota-timberwolves-CUlwQdp3/,New York Knicks - Minnesota Timberwolves 
https://www.oddsportal.com/basketball/usa/nba/orlando-magic-detroit-pistons-YwjZQxVd/,Orlando Magic - Detroit Pistons 
https://www.oddsportal.com/basketball/usa/nba/portland-trail-blazers-washington-wizards-MaMG8eFS/,Portland Trail Blazers - Washington Wizards 
https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-philadelphia-76ers-SCeeChYg/,Toronto Raptors - Philadelphia 76ers 
https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-utah-jazz-A5r9kG8j/,Los Angeles Clippers - Utah Jazz 
https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-detroit-pistons-I73UdbGG/,Memphis Grizzlies - Detroit Pistons 
https://www.oddsportal.com/basketball/usa/nba/milwaukee-bucks-oklahoma-city-thunder-0WhZeIVM/,Milwaukee Bucks - Oklahoma City Thunder 
https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-toronto-raptors-rsXMiLi3/,Minnesota Timberwolves - Toronto Raptors 
